dir_name,common_name,alpha_name,first_char,has_theoretical,image_file,struct_file,date_struct_finalized,struct_source
lignin_cw_compound_34,lignin_cw_compound_34,lignincwcompound34,L,no  ,jr_34.png,jr_34.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
methyl_4_methoxy_cinnamate_methyl,methyl (4-methoxy)cinnamate,methylmethoxycinnamatemethyl4,M,no  ,jr_59.png,jr_59.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
alpha_beta_Xylose_Acetate,"alpha,beta Xylose Acetate",xyloseacetateab,X,no  ,jr_122.png,jr_122.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_131,lignin_cw_compound_131,lignincwcompound131,L,no  ,jr_131.png,jr_131.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_133,lignin_cw_compound_133,lignincwcompound133,L,no  ,jr_133.png,jr_133.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_137,lignin_cw_compound_137,lignincwcompound137,L,no  ,jr_137.png,jr_137.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_beta_S5,G-beta-S5,GbetaS5,G,no  ,jr_139.png,jr_139.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_140,lignin_cw_compound_140,lignincwcompound140,L,no  ,jr_140.png,jr_140.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
p_Gluco_cinnamyl_alcohol,p-Gluco cinnamyl alcohol,glucocinnamylalcoholp,G,no  ,jr_157.png,jr_157.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_172,lignin_cw_compound_172,lignincwcompound172,L,no  ,jr_172.png,jr_172.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_b_G_AcO,G-b-G-AcO,GbGaco,G,no  ,jr_227.png,jr_227.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
S_b_S_AcO,S-b-S-AcO,sbsaco,S,no  ,jr_230.png,jr_230.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_b_G_b1_G,G-b-G-b1-G,GbGb1G,G,no  ,jr_236.png,jr_236.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
H_b_G_AcO,H-b-G-AcO,hbgaco,H,no  ,jr_238.png,jr_238.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_240,lignin_cw_compound_240,lignincwcompound240,L,no  ,jr_240.png,jr_240.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
H_b_G_OH,H-b-G-OH,hbgoh,H,no  ,jr_241.png,jr_241.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_b_S_OH,G-b-S-OH,gbsoh,G,no  ,jr_242.png,jr_242.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
S_b_S_OH,S-b-S-OH,sbsoh,S,no  ,jr_243.png,jr_243.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_b_H,G-b-H,gbh,G,no  ,jr_244.png,jr_244.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
G_b_G_OH,G-b-G-OH,gbgoh,G,no  ,jr_248.png,jr_248.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
H_b_S_OH,H-b-S-OH,hbsoh,H,no  ,jr_249.png,jr_249.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_252,lignin_cw_compound_252,lignincwcompound252,L,no  ,jr_252.png,jr_252.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_254,lignin_cw_compound_254,lignincwcompound254,L,no  ,jr_254.png,jr_254.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
dihydrodiconiferyl_alcohol,dihydrodiconiferyl alcohol,dihydrodiconiferylalcohol,D,no  ,jr_259.png,jr_259.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_262,lignin_cw_compound_262,lignincwcompound262,L,no  ,jr_262.png,jr_262.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_263,lignin_cw_compound_263,lignincwcompound263,L,no  ,jr_263.png,jr_263.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_272,lignin_cw_compound_272,lignincwcompound272,L,no  ,jr_272.png,jr_272.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
dibenzodioxicin,dibenzodioxicin,dibenzodioxicin,D,no  ,jr_277.png,jr_277.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_278,lignin_cw_compound_278,lignincwcompound278,L,no  ,jr_278.png,jr_278.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_293,lignin_cw_compound_293,lignincwcompound293,L,no  ,jr_293.png,jr_293.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
Veratryl_alcohol_methyl_ether,Veratryl alcohol methyl ether,veratrylalcoholmethylether,V,no  ,jr_297.png,jr_297.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
Methoxy_hydroxy_stilbene_carboxylic_acid,3-Methoxy-4-hydroxy stilbene carboxylic acid,methoxyhydroxystilbenecarboxylicacid,M,no  ,jr_298.png,jr_298.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_299,lignin_cw_compound_299,lignincwcompound299,L,no  ,jr_299.png,jr_299.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
5_O_4_diacetovanillone,5-O-4 diacetovanillone,diacetovanillone5o4,D,no  ,jr_300.png,jr_300.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
guaiacyl_chalcone,guaiacyl chalcone,guaiacylchalcone,G,no  ,jr_301.png,jr_301.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
345_trimethoxy_cinnamyl_alcohol,"3,4,5-trimethoxy cinnamyl alcohol",trimethoxycinnamylalcohol345,T,no  ,jr_302.png,jr_302.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2004,lignin_cw_compound_2004,lignincwcompound2004,L,no  ,jr_2004.png,jr_2004.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2007,lignin_cw_compound_2007,lignincwcompound2007,L,no  ,jr_2007.png,jr_2007.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
coniferyl_benzoate,coniferyl benzoate,coniferylbenzoate,C,no  ,jr_2010.png,jr_2010.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
Guaiacylglycerol_B_coniferyl,Guaiacylglycerol-B-coniferyl ether,guaiacylglycerolconiferylb,G,no  ,jr_2013.png,jr_2013.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2017,lignin_cw_compound_2017,lignincwcompound2017,L,no  ,jr_2017.png,jr_2017.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2019,lignin_cw_compound_2019,lignincwcompound2019,L,no  ,jr_2019.png,jr_2019.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2021,lignin_cw_compound_2021,lignincwcompound2021,L,no  ,jr_2021.png,jr_2021.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2023,lignin_cw_compound_2023,lignincwcompound2023,L,no  ,jr_2023.png,jr_2023.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2024,lignin_cw_compound_2024,lignincwcompound2024,L,no  ,jr_2024.png,jr_2024.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2025,lignin_cw_compound_2025,lignincwcompound2025,L,no  ,jr_2025.png,jr_2025.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2027,lignin_cw_compound_2027,lignincwcompound2027,L,no  ,jr_2027.png,jr_2027.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2028,lignin_cw_compound_2028,lignincwcompound2028,L,no  ,jr_2028.png,jr_2028.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2029,lignin_cw_compound_2029,lignincwcompound2029,L,no  ,jr_2029.png,jr_2029.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2030,lignin_cw_compound_2030,lignincwcompound2030,L,no  ,jr_2030.png,jr_2030.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2033,lignin_cw_compound_2033,lignincwcompound2033,L,no  ,jr_2033.png,jr_2033.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2034,lignin_cw_compound_2034,lignincwcompound2034,L,no  ,jr_2034.png,jr_2034.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2037,lignin_cw_compound_2037,lignincwcompound2037,L,no  ,jr_2037.png,jr_2037.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2039,lignin_cw_compound_2039,lignincwcompound2039,L,no  ,jr_2039.png,jr_2039.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2044,lignin_cw_compound_2044,lignincwcompound2044,L,no  ,jr_2044.png,jr_2044.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2045,lignin_cw_compound_2045,lignincwcompound2045,L,no  ,jr_2045.png,jr_2045.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2046,lignin_cw_compound_2046,lignincwcompound2046,L,no  ,jr_2046.png,jr_2046.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2047,lignin_cw_compound_2047,lignincwcompound2047,L,no  ,jr_2047.png,jr_2047.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2048,lignin_cw_compound_2048,lignincwcompound2048,L,no  ,jr_2048.png,jr_2048.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2051,lignin_cw_compound_2051,lignincwcompound2051,L,no  ,jr_2051.png,jr_2051.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2054,lignin_cw_compound_2054,lignincwcompound2054,L,no  ,jr_2054.png,jr_2054.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2055,lignin_cw_compound_2055,lignincwcompound2055,L,no  ,jr_2055.png,jr_2055.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
5_5_Dehydrodiferulic_Acid,"5-5, Dehydrodiferulic Acid",dehydrodiferulicAcid,D,no  ,jr_2056.png,jr_2056.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2059,lignin_cw_compound_2059,lignincwcompound2059,L,no  ,jr_2059.png,jr_2059.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2060,lignin_cw_compound_2060,lignincwcompound2060,L,no  ,jr_2060.png,jr_2060.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2061,lignin_cw_compound_2061,lignincwcompound2061,L,no  ,jr_2061.png,jr_2061.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
Isotaxiresinol,Isotaxiresinol,isotaxiresinol,I,no  ,jr_2069.png,jr_2069.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2075,lignin_cw_compound_2075,lignincwcompound2075,L,no  ,jr_2075.png,jr_2075.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2076,lignin_cw_compound_2076,lignincwcompound2076,L,no  ,jr_2076.png,jr_2076.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2077,lignin_cw_compound_2077,lignincwcompound2077,L,no  ,jr_2077.png,jr_2077.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2078,lignin_cw_compound_2078,lignincwcompound2078,L,no  ,jr_2078.png,jr_2078.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_2082,lignin_cw_compound_2082,lignincwcompound2082,L,no  ,jr_2082.png,jr_2082.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3007,lignin_cw_compound_3007,lignincwcompound3007,L,no  ,jr_3007.png,jr_3007.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3009,lignin_cw_compound_3009,lignincwcompound3009,L,no  ,jr_3009.png,jr_3009.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3013,lignin_cw_compound_3013,lignincwcompound3013,L,no  ,jr_3013.png,jr_3013.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3024,lignin_cw_compound_3024,lignincwcompound3024,L,no  ,jr_3024.png,jr_3024.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3029,lignin_cw_compound_3029,lignincwcompound3029,L,no  ,jr_3029.png,jr_3029.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3030,lignin_cw_compound_3030,lignincwcompound3030,L,no  ,jr_3030.png,jr_3030.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3032,lignin_cw_compound_3032,lignincwcompound3032,L,no  ,jr_3032.png,jr_3032.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3038,lignin_cw_compound_3038,lignincwcompound3038,L,no  ,jr_3038.png,jr_3038.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3049,lignin_cw_compound_3049,lignincwcompound3049,L,no  ,jr_3049.png,jr_3049.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3050,lignin_cw_compound_3050,lignincwcompound3050,L,no  ,jr_3050.png,jr_3050.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3051,lignin_cw_compound_3051,lignincwcompound3051,L,no  ,jr_3051.png,jr_3051.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3054,lignin_cw_compound_3054,lignincwcompound3054,L,no  ,jr_3054.png,jr_3054.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3055,lignin_cw_compound_3055,lignincwcompound3055,L,no  ,jr_3055.png,jr_3055.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3057,lignin_cw_compound_3057,lignincwcompound3057,L,no  ,jr_3057.png,jr_3057.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3060,lignin_cw_compound_3060,lignincwcompound3060,L,no  ,jr_3060.png,jr_3060.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
S_8_O_4_G_8_5_G,S-(8-O-4)-G-(8-5)-G,s8o4g85g,S,no  ,jr_3072.png,jr_3072.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_3012,lignin_cw_compound_3012,lignincwcompound3012,L,no  ,jr_3012.png,jr_3012.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_166,lignin_cw_compound_166,lignincwcompound166,L,no  ,jr_166.png,jr_166.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
lignin_cw_compound_168,lignin_cw_compound_168,lignincwcompound168,L,no  ,jr_168.png,jr_168.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
Guaiacylglycerol_B_syringyl_ether,Guaiacylglycerol-B-syringyl ether,guaiacylglycerolBsyringylether,G,no  ,jr_179.png,jr_179.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
S_b_G,S-b-G,sbg,S,no  ,jr_245.png,jr_245.mol,2009-07-02,NMR Database of Lignin and Cell Wall Model Compounds
